0,1
To him be the power for ever and ever. Amen.,Ububasha bube ubgayo ibihe bitazoshira. Amen.
Sarah lived to be a hundred and twenty-seven years old.,Sara yamaze imyaka ijana na mirongwibiri n’indwi: iyo ni yo myaka Sara yamaze.
"from Levi—4,600,",Abo mu Balewi bār’ ibihumbi bine n’amajana atandatu;
because they forsook him and served Baal and the Ashtoreths.,"Uko ni ko bātaye Uhoraho, bagasaba Bayali na Ashitaroti."
"Ahiah, Hanan, Anan,","na Ahiya na Hanani na Anani,"
Again the word of the Lord came to me:,"Kand’ ijambo ry’Uhoraho ryongera kunzako,"
"one gold dish weighing ten shekels, filled with incense;","n’agakombe kamwe k’izahabu, kuriba kwako ni shekeli cumi; kari kuzuye imibavu;"
"through Zerah, the Zerahite clan; through Shaul, the Shaulite clan.","na Zera, ni we gishitsi c’inzu y’Abazera; na Sauli, ni we gishitsi c’inzu y’Abasauli."
Your basket and your kneading trough will be blessed.,"Mu bisimbo vyanyu hazoba umuhezagiro, bo no mu twato twanyu mucumbamwo."
"The number from the tribe of Zebulun was 57,400.",abāharūwe bo mu muryango wa Zebuloni baba ibihumbi mirongwitanu n’ indwi n’amajana ane.
"God did extraordinary miracles through Paul,",Kand’ Imana ikoresha amaboko ya Paulo ibitangaza vy’agaheta:
"Serug, Nahor, Terah","na Serugi na Nahori na Tera,"
Of the priests: Jedaiah; Jehoiarib; Jakin;,"Kand’ abo mu baherezi ni Yedaya na Yehoyaribu na Yakini,"
of Nebo 52,Ab’i Nebo ni mirongwitanu na babiri.
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
Now Jesus loved Martha and her sister and Lazarus.,Kandi Yesu yarakunda Marita na mwene nyina na Lazaro.
the stands with their basins;,"akora na vya bitereko, na vya bigarigari vyo gutereka kuri vyo;"
The Lord said through his servants the prophets:,"Bukeye Uhoraho avugira mu basavyi biwe yavugisha,"
The Jews who heard these words were again divided.,Abayuda bongera kumupfa kubg’ ayo majambo;
"the seventh to Jesarelah, his sons and relatives 12","ubg’ indwi bgerekana Yesharela n’abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri;"
"Amminadab the father of Nahshon, Nahshon the father of Salmon,",Aminadabu yavyaye Nahashoni; Nahashoni yavyaye Salumoni;
"Do not be overrighteous, neither be overwise— why destroy yourself?","Ntube umugororotsi arengeje urugero, kandi ntiwīgire umunyabgenge burengeranye: n’iki cotuma wikwegera kuranduka?"
"After he had said this, he stayed in Galilee.","Ababgiye ivyo, aguma i Galilaya."
But Jesus often withdrew to lonely places and prayed.,"Ariko we yigunga mu bugaragwa, asenga."
"The Lord said to Moses,","Uhoraho abarira Mose,"
"the twenty-first to Jakin, the twenty-second to Gamul,","ubga mirongwibiri na rimwe Yakini, ubga mirongwibiri na kabiri Gamuli;"
So Solomon built the temple and completed it.,"Uko ni ko Salomo yubatse iyo ngoro, arayuzuza."
"Abraham had taken another wife, whose name was Keturah.","Aburahamu arongora uwundi mugore, yitwa Ketura."
"Finally, the woman died too.",Hanyuma na wa mugore arapfa.
"Therefore, I will punish him and then release him.”","Nuko ndamukubita, ndamurekure. ["
The Jewish Passover Festival was near.,"Kandi Pasika, imisi mikuru y’Abayuda, yari hafi."
where she entered Zechariah’s home and greeted Elizabeth.,"yinjira mu nzu kwa Zakariya, aramukanya na Elisabeti."
Their proposal seemed good to Hamor and his son Shechem.,Amajambo yabo anezereza Hamori na Shekemu umwana wiwe.
Then Annas sent him bound to Caiaphas the high priest.,Nuko Anasi amurungika aboshwe kwa Kayafa umuherezi mukuru.
"Then the Lord said to Moses,","Uhoraho abarira Mose,"
"Hittites, Perizzites, Rephaites,","n’ic’ Abaheti n’ic’ Abaferizi n’ic’ Abarefa,"
"from Asher, experienced soldiers prepared for battle—40,000;","Abo mu Basheri bashobora kuja mu ntambara, bakamenya uburyo bgo gutondesha urugamba, bār’ ibihumbi mirongwine."
"The Lord said to Moses,","Uhoraho abarira Mose,"
The Lord said to Job:,"Uhoraho yongera kubaza Yobu,"
"Eber, Peleg, Reu,","na Eberi na Pelegi na Reyu,"
"The sons of Uzziel were Mishael, Elzaphan and Sithri.",Bene Uziyeli ni Mishayeli na Elisafani na Sitiri.
"Jesus said to her, “Your brother will rise again.”","Yesu aramubgira, ati Musazawe azozuka."
"The sons of Naphtali: Jahziel, Guni, Jezer and Shillem.","Bene Nafutali ni Yakiseli, na Guni, na Yeseri, na Shilemu."
"The Lord said to Moses,","Uhoraho abarira Mose,"
"and to godliness, mutual affection; and to mutual affection, love.",ukwubaha Imana mukwongereko gukunda bene Data; ugukunda bene Data mukwongerek’ urukundo.
and the way of peace they do not know.”,Inzira y’amahoro ntibāyimenye;
the king of Tappuah one the king of Hepher one,"n’uw’i Tapuwa, n’uw’i Heferi;"
Submit to one another out of reverence for Christ.,"Mugamburukanire, kuko mwubashe Kristo."
Godly men buried Stephen and mourned deeply for him.,"Abantu bubaha Imana bahamba Stefano, baramuborogera cane."
"Moreover, Solomon has taken his seat on the royal throne.",Mbere Salomo yavyagiye ku ntebe y’ubgami.
of Anathoth 128,Abagabo b’i Anatoti n’ijana na mirongwibiri n’umunani.
Solomon’s Song of Songs.,"Indirimbo y’agaheta, ya Salomo."
Grace be with you all.,Ubuntu bubane namwe mwese. Amen.
"Kenaz, Teman, Mibzar,","na Kenazi na Temani na Mibusari,"
they came together to wage war against Joshua and Israel.,"barifatanya bahūza umutima, ngo baje kurwanya Yosuwa n’Abisirayeli."
"When they saw him, they worshiped him; but some doubted.","bamubonye, baramusenga, ariko bamwe barakekeranya."
"“Sir,” they said, “always give us this bread.”","Baramubgira, bati Mugenzi, na ntaryo uz’ uhore uduha uwo mutsima."
"Shallum, Amariah and Joseph.",na Shalumu na Amariya na Yosefu.
"I will destroy Daughter Zion, so beautiful and delicate.","Umukobga w’i Siyoni mwiza yāmikaye, nzomurandura."
"Azariah the father of Helez, Helez the father of Eleasah,","Azariya avyara Helesi, Helesi avyara Eleyasa;"
They left Terah and camped at Mithkah.,"Bavudukayo, basagaza i Mitika."
‘Are not my commanders all kings?’ he says.,"Kukw avuga, ati Mbeg’ abagabisha banje bose s’abami?"
And the word of the Lord came again to Zechariah:,"Maz’ ijambo ry’Uhoraho riza kuri Zekariya,"
"Joktan was the father of Almodad, Sheleph, Hazarmaveth, Jerah,",Yokitani yavyaye Alumodadi na Shelefu na Hasarumaweti na Yera
"So they answered, “We don’t know where it was from.”",Bamwishura yuko batazi aho kwavuye.
And in that place many believed in Jesus.,Kandi benshi bamwizererayo.
"through Ozni, the Oznite clan; through Eri, the Erite clan;","na Ozini, ni we gishitsi c’inzu y’Abozini; na Eri, ni we gishitsi c’inzu y’Aberi;"
"Rabbith, Kishion, Ebez,","n’i Rabiti n’i Kishiyoni n’i Ebeza,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
So Pilate decided to grant their demand.,Nuko Pilato aca urubanza nk’uko bamusavye.
The Lord said to Moses:,"Uhoraho abarira Mose,"
But you even undermine piety and hinder devotion to God.,"N’ukuri, kwubaha Imana ugukūyeho, Kand’ ubuzanije no kuyisenga."
“You shall not commit adultery.,Kandi ntugasambane.
"Kibzaim and Beth Horon, together with their pasturelands—four towns.","n’i Kibuzayimu n’i Beti‐horoni, bo n’amaragiro bigendanye; vyar’ ibisagara bine."
“ ‘Dedan traded in saddle blankets with you.,Ab’i Dedani bar’ abadandaji bawe b’impuzu z’ igiciro kinini zo kwicarwako ku mafarasi.
"Kain, Gibeah and Timnah—ten towns and their villages.",na Kayini na Gibeya na Timuna; vyar’ ibisagara cumi bifise imihana ibikūkira.
of Ramah and Geba 621,Abagabo b’i Rama n’i Geba n’amajana atandatu na mirongwibiri n’umwe.
"Elishama, Beeliada and Eliphelet.",na Elishama na Beliyada na Elifeleti.
"Follow God’s example, therefore, as dearly loved children","Nuko mwīgāne Imana, nk’abana ikunda."
"Is there anyone like Job, who drinks scorn like water?","Mbega ni nde muntu yomera nka Yobu, Agotomera ibirogotano nk’ amazi?"
"Bazluth, Mehida, Harsha,","no mu ba Basiliti, no mu ba Mehida, no mu ba Harisha,"
"The apostles said to the Lord, “Increase our faith!”","Kandi za ntumwa zibgira Umwami Yesu, ziti N’utwongere ukwizera."
"of Bilgah’s, Shammua; of Shemaiah’s, Jehonathan;",mu ba Biliga ni Shamuwa; mu ba Shemaya ni Yehonatani;
They wander about for food and howl if not satisfied.,Bahunahuna hose barondera inyama; Ni batāhāga bakesha ijoro.
"from Judah, carrying shield and spear—6,800 armed for battle;",Abo mu Bayuda bitwaje inkinzo n’amacumu bār’ ibihumbi bitandatu n’amajana munani biteguye kurwana.
"Eltolad, Bethul, Hormah,","na Elitoladi na Betula na Horuma,"
the king of Libnah one the king of Adullam one,"n’uw’i Libuna, n’uw’i Adulamu;"
Leah’s servant Zilpah bore Jacob a son.,Zilupa incoreke ya Leya avyarana na Yakobo umuhungu.
Bring his sons and dress them in tunics.,"Uheze uzane n’abana biwe, ubambike ya makanzo."
"The Lord said to Moses,","Uhoraho abarira Mose,"
His disciples asked him what this parable meant.,"Maz’ abigishwa biwe bamubaza uwo mugani, uw’ ari wo."
Nohah the fourth and Rapha the fifth.,"uwa kane ni Noha, uwa gatanu ni Rafa."
I will also give that one the morning star.,Kandi nzomuha ikinyenyeri co mu gaturuturu.
For there are three that testify:,"Kandi Mpwemu ni we abishingira intahe, kuko Mpwemu ar’ ukuri."
"His division numbers 32,200.",ingabo zāharūwe zabo zar’ ibihumbi mirongwitatu na bibiri n’amajana abiri.
"Then the Lord said to Joshua,","Uhoraho abarira Yosuwa,"
He said:,"Nuko Yobu aravuga,"
"The sons of Helah: Zereth, Zohar, Ethnan,",Kuri Hela avyara Zereti na Isuhari na Etunani.
Jeremiah the tenth and Makbannai the eleventh.,"uw’ icumi ni Yeremiya, uw’ icumi na rimwe ni Makubanayi."
"“Bring them here to me,” he said.",Na we ati Ni mubinzanire hano.
"“I do not accept glory from human beings,","Singomba gushimwa n’abantu,"
"the twenty-fourth to Romamti-Ezer, his sons and relatives 12.","ubga mirongwibiri na kane bgerekana Romamuti‐ezeri n’abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri nyene."
The apostles and elders met to consider this question.,Nukw intumwa n’abakuru bakoranira hamwe kuja inama y’iryo jambo.
"Then the Lord said to Moses,","Uhoraho abarira Mose,"
“We have sinned and rebelled and you have not forgiven.,"Tuti Twaracumuye, turagarariza; ntiwaduharira."
"Jebusites, Amorites, Girgashites,","kandi Kanani ni we yakomōtsweko n’Abayebusi n’Abamori n’Abagirugashi,"
"they have no understanding, no fidelity, no love, no mercy.","n’ibipfu, n’abava mw isezerano, n’abadakunda n’ababo, n’imburakigongwe."
"Hazar Shual, Beersheba, Biziothiah,","na Hasari‐shuwali na Beri‐sheba na Biziyotiya,"
“Forget the former things; do not dwell on the past.,"ati Mwoye kwibuka ivya mbere, kandi ntimwiyumvire ku vya kera."
"If Cain is avenged seven times, then Lamech seventy-seven times.”","Asangwa uwokwishe Kayini yobihaniwe ibihetangabo ndwi, N’ukuri uwokwica Lameki yobihanirwa ibihetangabo mirongwirindwi n’indwi!"
"to Dibon, Nebo and Beth Diblathaim,","no kuri Diboni, no kuri Nebo, no kuri Beti‐dibulatayimu,"
of Bani 642,Abo mu ba Bani n’amajana atandatu na mirongwine na babiri.
"Deliver Israel, O God, from all their troubles!","Mana, cungura Abisirayeli, Ubakūre mu marushwa yabo yose."
"But, “Let the one who boasts boast in the Lord.”",Arik’ uwirata yirate Uhoraho.
"of Hilkiah’s, Hashabiah; of Jedaiah’s, Nethanel.",mu ba Hilukiya ni Hashabiya; mu ba Yedaya ni Netaneli.
"But God raised him from the dead,",Arikw Imana iramuzura mu bapfuye.
"one gold dish weighing ten shekels, filled with incense;","n’agakombe kamwe k’izahabu, kuriba kwako ni shekeli cumi; kari kuzuye imibavu;"
"Pride goes before destruction, a haughty spirit before a fall.","Ubgibone bgitangira imbere y’uguhona, Kand’ umutima wihaya witangira imbere y’ukugwa."
They were delighted and agreed to give him money.,"Baranezerwa, basezerana kumuha amahera y’ifeza."
But whoever loves God is known by God.,Arik’ ūkunda Imana ni we amenywa na yo.
of Shephatiah 372,Abo mu ba Shefatiya n’amajana atatu na mirongwirindwi na babiri.
"Mercy, peace and love be yours in abundance.",Imbabazi n’amahoro n’urukundo bigwire muri mwebge.
"Johanan the eighth, Elzabad the ninth,","uw’ umunani ni Yohanani, uw’ icenda ni Elizabadi,"
"Ophir, Havilah and Jobab. All these were sons of Joktan.",na Ofiru na Havila na Yobabu; abo bose ni bene Yokitani.
“Have the Israelites celebrate the Passover at the appointed time.,at’ Abisirayeli bakwiye kurya ivya Pasika mu gihe cayo cashinzwe.
“Do you now believe?” Jesus replied.,"Yesu arabishura, ati Mbega noneho murizeye?"
"Do everything without grumbling or arguing,","Mukore vyose ata kwidodomba, ata guhārīra,"
“Naphtali is a doe set free that bears beautiful fawns.,Nafutali n’ishashi y’impongo irekuwe: Avuga amajambo meza.
the Sea and the twelve bulls under it;,"na ca kiyaga, na vya bishushanyo vy’amapfizi ukw ar’ icumi na bibiri cari giteretsweko;"
"Kesed, Hazo, Pildash, Jidlaph and Bethuel.”",na bo bakurikirwa na Kesedi na Hazo na Piludashi na Yidilafu na Betuweli.
"Keilah, Akzib and Mareshah—nine towns and their villages.","na Keyila na Akizibu na Maresha; vyose na vyose vyar’ ibisagara cenda, bifise imihana ibikūkira."
Then Bildad the Shuhite replied:,"Maze Biludadi w’i Shuhi arishura,"
"Elkanah, Ishiah, Azarel, Joezer and Jashobeam the Korahites;","bo na Elukana na Ishiya na Azareli na Yowezeri na Yashobeyamu, bo mu ba Kora;"
And he went outside and wept bitterly.,"Arenga irembo, araturika ararira."
that everyone who believes may have eternal life in him.”,ng’ ūmwizera wese ahabge ubugingo budashira.
and had John beheaded in the prison.,atuma mw ibohero ngo bace izosi Yohana.
to be made new in the attitude of your minds;,"mugahinduka basha mu mpwemu y’ubgenge bganyu,"
"When all the people saw him walking and praising God,","abantu bose babona atambuka ahimbaza Imana,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"The whole company numbered 42,360,","Nukw iryo shengero ryose iyo riva rikagera, bose na bose bar’ ibihumbi mirongwine na bibiri n’amajana atatu na mirongwitandatu;"
"Pathrusites, Kasluhites (from whom the Philistines came) and Caphtorites.","n’ Abapatirusi n’Abakasiluhi (ni bo bākomōtsweko n’Abafilisitiya), kandi yakomōtsweko n’Abakafutori."
of Harim 320,Ab’i Harimu n’amajana atatu na mirongwibiri.
"the third to Zakkur, his sons and relatives 12","ubga gatatu bgerekana Zakuri n’abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri;"
Then Job replied:,"Maze Yobu arishura,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"Then the Lord said to Moses,","Uhoraho abarira Mose,"
"Jediael son of Shimri, his brother Joha the Tizite,","na Yediyayeli mwene Shimuri, na murumuna we Yoha w’i Tisi;"
They left Hashmonah and camped at Moseroth.,"Bavudukayo, basagaza i Moseroti."
But Jesus turned and rebuked them.,"Maz’ arahindukira, arabakankamira, at’ Erega ntimuzi umutima wanyu uk’ usa; kuk’ Umwana w’umuntu ataje guhonnya ubugingo bg’abantu, ariko yaje kubukiza."
Judah will be inhabited forever and Jerusalem through all generations.,"Arikw i Buyuda hazokwamaho gushitsa ibihe bidashira, bo n’i Yerusalemu uk’ urunganwe ruzogenda rukurikirana."
"the fourteenth to Mattithiah, his sons and relatives 12","ubg’ icumi na kane bgerekana Matitiya n’abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri;"
"Judah, Benjamin, Shemaiah, Jeremiah,","na Yuda na Benyamini na Shemaya na Yeremiya,"
Do everything in love.,Ivyo mukora vyose mubikorane urukundo.
Ahimaaz—in Naphtali (he had married Basemath daughter of Solomon);,"na Ahimasi yatoza ivy’ Abanafutali, yari yarongoye Basemati umukobga wa Salomo;"
"Halhul, Beth Zur, Gedor,","Hāri na Halihuli na Beti‐suri na Gedora,"
"Whoever has ears, let them hear.”",Ūri n’amatwi ni yumve.
"Jaareshiah, Elijah and Zikri were the sons of Jeroham.",na Yareshiya na Eliya na Zikuri ni bo bene Yerohamu.
"After Saul stopped prophesying, he went to the high place.",Maz’ arangije kuvugishwa aja ha hantu hēra ku mpinga y’umusozi.
"the nineteenth to Mallothi, his sons and relatives 12","ubg’ icumi n’ icenda bgerekana Maloti n’abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri;"
Wear sandals but not an extra shirt.,"ariko mwambare inkweto, kandi ntimwambare amapfundo abiri."
"Meshullam, Abijah, Mijamin,","na Meshulamu na Abiya na Miyamini,"
The word of the Lord came to Jeremiah:,"Ijambo ry’Uhoraho riza kuri Yeremiya,"
Be merciful to those who doubt;,Ababahāririza mubahanūre:
"But Paul shouted, “Don’t harm yourself! We are all here!”","Ariko Paulo asemerera n’ijwi rirenga, ati Ntiwigirire nabi, twese turi hano."
Has not my hand made all these things?’,Mbeg’ intoke zanje si zo zaremye ivyo vyose?
Then Job replied:,"Maze Yobu arishura,"
"Rather, be openhanded and freely lend them whatever they need.",ariko ntimuze mubure kumuramvurira ukuboko ngo mumugurāne ibimumara ubukene bg’ico akeneye.
Give us today our daily bread.,Uduhe ivyo kurya dukwiranye uyu musi;
"You, Lord, took up my case; you redeemed my life.","Mwami, wabūranye urubanza rw’umutima wanje; wacunguye ubugingo bganje."
"Malluk, Harim and Baanah.",na Maluki na Harimu na Bayana.
"persecuted, but not abandoned; struck down, but not destroyed.","turahamwa, ariko ntiduhebga; dukubitwa hasi, ariko ntitugwaho:"
This is what the ancients were commended for.,Icatumye aba kera bashingirwa intahe n’uko bari bagufise.
"So Moses told the Israelites to celebrate the Passover,",Mose araheza abarira Abisirayeli yuko bakwiye kuzorya ivya Pasika.
"Kenan, Mahalalel, Jared,","na Kenani na Mahalaleli na Yaredi,"
"Zebadiah, Meshullam, Hizki, Heber,","Kandi Zebadiya na Meshulamu na Hizuki na Heberi,"
"These were the clans of Benjamin; those numbered were 45,600.","Abo ni bo ba Benyamini, nk’ukw amazu yabo ari: abāharūwe bo muri bo bār’ ibihumbi mirongwine na bitanu n’amajana atandatu."
"The crowd that followed kept shouting, “Get rid of him!”","kukw ishengero ry’abantu ryābaja inyuma, basemerera, bati Kūrah’ uyo."
"For this reason I kneel before the Father,","Ni co gituma mpfukamira Data wa twese,"
Why should the living complain when punished for their sins?,"Umuntu akiriho, iy’ ahaniwe ivyaha vyiwe, yokwidogera iki?"
"Then Moses set aside three cities east of the Jordan,","Maze Mose arobanura ibisagara bitatu hakuno ya Yorodani ahahera i burasirazuba,"
So we stayed in the valley near Beth Peor.,Nuko tuguma ku mwonga aharābana n’i Beti‐peyori.
Jesus strictly warned them not to tell this to anyone.,"Arabihanikiriza, ababarira kutagira umuntu babgira ivyo;"
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryongera kunzako,"
"Gederoth, Beth Dagon, Naamah and Makkedah—sixteen towns and their villages.","na Gederoti na Beti‐dagoni na Nayama na Makeda; vyose na vyose n’ icumi na bitandatu, bifise imihana ibikūkira."
This is a trustworthy saying that deserves full acceptance.,Iryo jambo n’iryo kwizerwa rikwiye kwemerwa rwose.
to proclaim the year of the Lord’s favor.”,No kumenyesha abantu umwaka wo kwemererwamwo n’Uhoraho.
Moses did everything just as the Lord commanded him.,"Nuko Mose abigenza artyo: uk’ Uhoraho yamubariye kwose, ni ko yabikoze."
Then the Lord said to Moses:,"Uhoraho abarira Mose,"
"from the tribe of Issachar, Kishion, Daberath,","Ku vy’umuryango w’Abisakari babaha Kishiyoni n’i Daberati,"
Then the word of the Lord Almighty came to me:,"Maz’ ijambo ry’ Uhoraho Nyen’ ingabo rinzako,"
"The Lord said to Moses and Aaron,","Uhoraho abarira Mose na Aroni,"
"Hazar Shual, Balah, Ezem,","na Hasari‐shuwali na Bala na Esemu,"
"The Lord said to Moses at Mount Sinai,","Uhoraho abaririra Mose ku musozi Sinayi,"
the king of Eglon one the king of Gezer one,"n’uw’i Eguloni, n’uw’i Gezeri;"
"They said to King Nebuchadnezzar, “May the king live forever!","Babgira umwami Nebukadineza, bati Mugenzi nyaguhoraho:"
"from the tribe of Issachar, Igal son of Joseph;",Mu muryango wa Isakari hatumwa Igalu mwene Yosefu.
Your basket and your kneading trough will be cursed.,"Mu bisimbo vyanyu hazoba umuvumo, bo no mu twato twanyu mucumbamwo."
"When evening came, Jesus arrived with the Twelve.",Bugorovye azanana na bamwe cumi na babiri.
"and with each of the seven lambs, one-tenth.","iryo ku mwana w’intama umwe‐umwe mur’ abo, ukw ari ndwi, ribe ikigiracumi kimwe."
"Vaniah, Meremoth, Eliashib,","na Vaniya na Meremoti na Eliyashibu,"
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
Then the Israelites drew near to Benjamin the second day.,Nuko ku musi ugira kabiri Abisirayeli bongera kwēgereza Ababenyamini.
"one gold dish weighing ten shekels, filled with incense;","n’ agakombe kamwe k’izahabu, kuriba kwako ni shekeli cumi; kari kuzuye imibavu;"
one male goat for a sin offering;,n’isuguru y’impene imwe kw ikimazi co gutangirwa ivyaha;
The word of the Lord came to me:,"Ijambo ry’Uhoraho ryanjeko,"
The word of the Lord Almighty came to me.,"Maz’ ijambo ry’Uhoraho Nyen’ ingabo rinzako,"
At that time I pleaded with the Lord :,"Ico gihe ninginga Uhoraho,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"But when the Jewish Festival of Tabernacles was near,",Imisi mikuru y’Abayuda yitwa iy’ Insago yarikw irashika.
"The Lord said to Moses,","Uhoraho abarira Mose,"
"My beloved is radiant and ruddy, outstanding among ten thousand.","Umukunzi wanje ar’ inzobe y’ikimuri, agenderana amaraso mu maso, N’akarangabgami mu bantu ibihumbi cumi."
"The descendants of Delaiah, Tobiah and Nekoda 652",Abo mu ba Delaya no mu ba Tobiya no mu ba Nekoda n’amajana atandatu na mirongwitanu na babiri.
"Then Jesus said to her, “Your sins are forgiven.”","Abgira wa mugore, at’ Urahariwe ivyaha vyawe."
"of Pashhur 1,247",Abo mu ba Pashuri n’igihumbi n’amajana abiri na mirongwine n’indwi.
Now the Pharisees who had been sent,Kand’ abo bātumwe bār’ Abafarisayo;
So they passed by Mysia and went down to Troas.,"baca i Musiya baramanuka, bashika i Tirowa."
"Kedesh, Edrei, En Hazor,","na Kedeshi na Edireyi na Eni‐hasori,"
of Gibeon 95,Ab’i Gibeyoni ni mirongwicenda na batanu.
"The Lord said to Moses,","Uhoraho abarira Mose,"
and Uriah the Hittite. There were thirty-seven in all.,na Uriya Umuheti; bose na bose bari mirongwitatu n’indwi.
Beth Lebaoth and Sharuhen—thirteen towns and their villages;,"na Beti‐lebayoti na Sharuheni: ivyo bisagara vyose na vyose vyar’ icumi na bitatu, bifise imihana ibikūkira;"
"from Judah, Nahshon son of Amminadab;",mu ba Yuda ni Nahashoni mwene Aminadabu;
"through Hezron, the Hezronite clan; through Karmi, the Karmite clan.","na Hesironi, ni we gishitsi c’inzu y’Abahesironi; na Karumi, ni we gishitsi c’inzu y’ Abakarumi."
The Lord had said to Moses:,"kuk’ Uhoraho yabariye Mose,"
Make twenty frames for the south side of the tabernacle,"Nuko rer’ uz’ ubāze izo mbaho z’iryo hema, izo mu ruhande ahahera i bumanuko zibe mirongwibiri."
"When terror comes, they will seek peace in vain.","Ubugesera buraje! Bazorondera amahoro, bayabure."
Then Elihu said:,"Maze Elihu yongera kuvuga,"
"The sons of Shobal: Alvan, Manahath, Ebal, Shepho and Onam.",Kand’ aba ni bo bene Shobali: Alivani na Manahati na Ebali na Shefo na Onamu.
"“Hear, you deaf; look, you blind, and see!",Mwa bipfamatwi ni mwumve; mwa mpumyi ni murābe kugira ngo mwitegereze.
"The sons of Reuben: Hanok, Pallu, Hezron and Karmi.","bene Reyubeni ni Henoki, na Palu, na Hesironi, na Karumi."
Who gives the ibis wisdom or gives the rooster understanding?,Ni nde yashize ubgenge mu mutima w’umuntu? Canke mu mushaha wiwe ni nde yahashize ugutahura?
They left Tahath and camped at Terah.,"Bavudukayo, basagaza i Tera."
"Elon, Timnah, Ekron,","n’i Eloni n’i Timuna n’i Ekuroni,"
and the elders shall take the man and punish him.,Abo bakuru bafate uwo muntu bamukubitishe;
So both of Lot’s daughters became pregnant by their father.,Uko ni kw abakobga ba Loti bompi batwaye inda bakūye kuri se.
"The sons of Shemida were: Ahian, Shechem, Likhi and Aniam.",Bene Shemida ni Ahiyani na Shekemu na Likuhi na Aniyamu.
“There is no fear of God before their eyes.”,Nta gutinya Imana kuri mu maso yabo.
"from Naphtali, Ahira son of Enan.”",mu ba Nafutali ni Ahira mwene Enani.
The word of the Lord came to me:,"Maz’ ijambo ry’Uhoraho rinzako,"
They left Libnah and camped at Rissah.,"Bavudukayo, basagaza i Risa."
"in Anathoth, Nob and Ananiah,","no muri Anatoti n’i Nobu n’i Ananiya,"
when they see the purity and reverence of your lives.,ni bābona ingeso zanyu zitunganye zifatanije n’ugutinya.
Then everyone deserted him and fled.,Maze bose baramuta barahunga.
They all lose heart; they come trembling from their strongholds.,"Abanyamahanga barakabiranye, Bava mu binyegero vyabo bahinda agashitsi."
"They found the stone rolled away from the tomb,",Basanga ikibuye gitembagajwe kivuye ku mva;
"the earrings and bracelets and veils,","n’impeta zo ku matwi, n’indinga, n’inkekezo bīshīshira,"
"the twenty-third to Mahazioth, his sons and relatives 12","ubga mirongwibiri na gatatu bgerekana Mahaziyoti n’abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri;"
"As you enter the home, give it your greeting.",Mucinjira mu nzu muyiramutse;
of Hariph 112,Abo mu ba Harifu n’ijana n’icumi na babiri.
"Mijamin, Moadiah, Bilgah,","na Miyamini na Mahadiya na Biliga,"
"Going on from that place, he went into their synagogue,","Avayo, yinjira mw isinagogi yabo."
Then the Lord said to Moses:,"Uhoraho abarira Mose,"
"Their territory included: Jezreel, Kesulloth, Shunem,","Urubibe rwabo rwaca i Yezireli n’i Kesuloti n’i Shunemu,"
"The Lord said to Moses,","Uhoraho abarira Mose,"
Rejoice with those who rejoice; mourn with those who mourn.,"munezeranwe n’abanezerewe, murirane n’abarira."
"Then the Lord said to Moses,","Uhoraho abarira Mose,"
where they continued to preach the gospel.,bagumayo bavuga ubutumwa bgiza.
"The Lord said to Moses,","Uhoraho abarira Mose,"
for we are members of his body.,kuko tur’ ingingo z’umubiri wiwe.
And they said many other insulting things to him.,N’ibindi vyinshi babimuvuga bamutuka.
"36,000 cattle,","n’inka ibihumbi mirongwitatu na bitandatu,"
"The son of Pallu was Eliab,",Aba Palu ni Eliyabu:
"The sons of Shomer: Ahi, Rohgah, Hubbah and Aram.",Bene Shomeri ni Ahi na Rohega na Yehuba na Aramu.
"of the other Elam 1,254",Ab’i Elamu handi n’igihumbi n’amajana abiri na mirongwitanu na bane.
now that you have tasted that the Lord is good.,asangwa mwarayumvirije mukumva yuk’ Umwami wacu agira neza.
"Peter said, “Explain the parable to us.”","Petero aramwishura, ati Dusobanurire uwo mugani."
"Jacob replied, “First sell me your birthright.”","Yakobo aramwishura, ati Shit’ ubanje kungurira, nkegukira kuba samuragwa mu gishingo cawe."
"The sons of Izhar were Korah, Nepheg and Zikri.",Bene Isihari ni Kora na Nefegi na Zikiri.
And Hezekiah prayed to the Lord :,"Nuko Hezekiya asenga Uhoraho,"
Solomon then went to Hamath Zobah and captured it.,"Maze Salomo atera i Hamati‐zoba, arahanesha."
of Shephatiah 372,Abo mu ba Shefatiya n’amajana atatu na mirongwirindwi na babiri.
